group_id,device_id,speed_percent,label,window_count,split
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承内圈故障2/振动_电机2_100_时域-轴承内圈故障2-通道4.csv::record_11,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承内圈故障2/振动_电机2_100_时域-轴承内圈故障2-通道4.csv::record_12,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承内圈故障2/振动_电机2_100_时域-轴承内圈故障2-通道4.csv::record_13,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承内圈故障2/振动_电机2_100_时域-轴承内圈故障2-通道4.csv::record_14,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承内圈故障2/振动_电机2_100_时域-轴承内圈故障2-通道4.csv::record_2,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承内圈故障2/振动_电机2_100_时域-轴承内圈故障2-通道4.csv::record_3,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承内圈故障2/振动_电机2_100_时域-轴承内圈故障2-通道4.csv::record_4,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承内圈故障2/振动_电机2_100_时域-轴承内圈故障2-通道4.csv::record_5,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承内圈故障2/振动_电机2_100_时域-轴承内圈故障2-通道4.csv::record_6,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承内圈故障2/振动_电机2_100_时域-轴承内圈故障2-通道4.csv::record_7,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承内圈故障2/振动_电机2_100_时域-轴承内圈故障2-通道4.csv::record_8,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承内圈故障2/振动_电机2_100_时域-轴承内圈故障2-通道4.csv::record_9,Motor-2,100,轴承故障,119,test
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承内圈故障3/振动_电机2_100_时域-轴承内圈故障3-通道4.csv::record_0,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承内圈故障3/振动_电机2_100_时域-轴承内圈故障3-通道4.csv::record_1,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承内圈故障3/振动_电机2_100_时域-轴承内圈故障3-通道4.csv::record_10,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承内圈故障3/振动_电机2_100_时域-轴承内圈故障3-通道4.csv::record_11,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承内圈故障3/振动_电机2_100_时域-轴承内圈故障3-通道4.csv::record_12,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承内圈故障3/振动_电机2_100_时域-轴承内圈故障3-通道4.csv::record_13,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承内圈故障3/振动_电机2_100_时域-轴承内圈故障3-通道4.csv::record_14,Motor-2,100,轴承故障,119,test
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承内圈故障3/振动_电机2_100_时域-轴承内圈故障3-通道4.csv::record_2,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承内圈故障3/振动_电机2_100_时域-轴承内圈故障3-通道4.csv::record_3,Motor-2,100,轴承故障,119,test
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承内圈故障3/振动_电机2_100_时域-轴承内圈故障3-通道4.csv::record_4,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承内圈故障3/振动_电机2_100_时域-轴承内圈故障3-通道4.csv::record_5,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承内圈故障3/振动_电机2_100_时域-轴承内圈故障3-通道4.csv::record_6,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承内圈故障3/振动_电机2_100_时域-轴承内圈故障3-通道4.csv::record_7,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承内圈故障3/振动_电机2_100_时域-轴承内圈故障3-通道4.csv::record_8,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承内圈故障3/振动_电机2_100_时域-轴承内圈故障3-通道4.csv::record_9,Motor-2,100,轴承故障,119,test
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障1/振动_电机2_100_时域-轴承外圈故障1-通道4.csv::record_0,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障1/振动_电机2_100_时域-轴承外圈故障1-通道4.csv::record_1,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障1/振动_电机2_100_时域-轴承外圈故障1-通道4.csv::record_10,Motor-2,100,轴承故障,119,test
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障1/振动_电机2_100_时域-轴承外圈故障1-通道4.csv::record_11,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障1/振动_电机2_100_时域-轴承外圈故障1-通道4.csv::record_12,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障1/振动_电机2_100_时域-轴承外圈故障1-通道4.csv::record_13,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障1/振动_电机2_100_时域-轴承外圈故障1-通道4.csv::record_14,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障1/振动_电机2_100_时域-轴承外圈故障1-通道4.csv::record_2,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障1/振动_电机2_100_时域-轴承外圈故障1-通道4.csv::record_3,Motor-2,100,轴承故障,119,test
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障1/振动_电机2_100_时域-轴承外圈故障1-通道4.csv::record_4,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障1/振动_电机2_100_时域-轴承外圈故障1-通道4.csv::record_5,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障1/振动_电机2_100_时域-轴承外圈故障1-通道4.csv::record_6,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障1/振动_电机2_100_时域-轴承外圈故障1-通道4.csv::record_7,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障1/振动_电机2_100_时域-轴承外圈故障1-通道4.csv::record_8,Motor-2,100,轴承故障,119,test
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障1/振动_电机2_100_时域-轴承外圈故障1-通道4.csv::record_9,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障2/振动_电机2_100_时域-轴承外圈故障2-通道4.csv::record_0,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障2/振动_电机2_100_时域-轴承外圈故障2-通道4.csv::record_1,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障2/振动_电机2_100_时域-轴承外圈故障2-通道4.csv::record_10,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障2/振动_电机2_100_时域-轴承外圈故障2-通道4.csv::record_11,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障2/振动_电机2_100_时域-轴承外圈故障2-通道4.csv::record_12,Motor-2,100,轴承故障,119,test
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障2/振动_电机2_100_时域-轴承外圈故障2-通道4.csv::record_13,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障2/振动_电机2_100_时域-轴承外圈故障2-通道4.csv::record_14,Motor-2,100,轴承故障,119,test
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障2/振动_电机2_100_时域-轴承外圈故障2-通道4.csv::record_15,Motor-2,100,轴承故障,119,test
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障2/振动_电机2_100_时域-轴承外圈故障2-通道4.csv::record_16,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障2/振动_电机2_100_时域-轴承外圈故障2-通道4.csv::record_17,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障2/振动_电机2_100_时域-轴承外圈故障2-通道4.csv::record_18,Motor-2,100,轴承故障,119,test
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障2/振动_电机2_100_时域-轴承外圈故障2-通道4.csv::record_19,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障2/振动_电机2_100_时域-轴承外圈故障2-通道4.csv::record_2,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障2/振动_电机2_100_时域-轴承外圈故障2-通道4.csv::record_3,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障2/振动_电机2_100_时域-轴承外圈故障2-通道4.csv::record_4,Motor-2,100,轴承故障,119,test
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障2/振动_电机2_100_时域-轴承外圈故障2-通道4.csv::record_5,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障2/振动_电机2_100_时域-轴承外圈故障2-通道4.csv::record_6,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障2/振动_电机2_100_时域-轴承外圈故障2-通道4.csv::record_7,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障2/振动_电机2_100_时域-轴承外圈故障2-通道4.csv::record_8,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障2/振动_电机2_100_时域-轴承外圈故障2-通道4.csv::record_9,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障3/振动_电机2_100_时域-轴承外圈故障3-通道4.csv::record_0,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障3/振动_电机2_100_时域-轴承外圈故障3-通道4.csv::record_1,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障3/振动_电机2_100_时域-轴承外圈故障3-通道4.csv::record_10,Motor-2,100,轴承故障,119,test
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障3/振动_电机2_100_时域-轴承外圈故障3-通道4.csv::record_11,Motor-2,100,轴承故障,119,test
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障3/振动_电机2_100_时域-轴承外圈故障3-通道4.csv::record_12,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障3/振动_电机2_100_时域-轴承外圈故障3-通道4.csv::record_13,Motor-2,100,轴承故障,119,test
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障3/振动_电机2_100_时域-轴承外圈故障3-通道4.csv::record_14,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障3/振动_电机2_100_时域-轴承外圈故障3-通道4.csv::record_15,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障3/振动_电机2_100_时域-轴承外圈故障3-通道4.csv::record_16,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障3/振动_电机2_100_时域-轴承外圈故障3-通道4.csv::record_17,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障3/振动_电机2_100_时域-轴承外圈故障3-通道4.csv::record_18,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障3/振动_电机2_100_时域-轴承外圈故障3-通道4.csv::record_19,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障3/振动_电机2_100_时域-轴承外圈故障3-通道4.csv::record_2,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障3/振动_电机2_100_时域-轴承外圈故障3-通道4.csv::record_3,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障3/振动_电机2_100_时域-轴承外圈故障3-通道4.csv::record_4,Motor-2,100,轴承故障,119,test
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障3/振动_电机2_100_时域-轴承外圈故障3-通道4.csv::record_5,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障3/振动_电机2_100_时域-轴承外圈故障3-通道4.csv::record_6,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障3/振动_电机2_100_时域-轴承外圈故障3-通道4.csv::record_7,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障3/振动_电机2_100_时域-轴承外圈故障3-通道4.csv::record_8,Motor-2,100,轴承故障,119,test
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承外圈故障3/振动_电机2_100_时域-轴承外圈故障3-通道4.csv::record_9,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承污染/振动_电机2_100_时域-轴承污染-通道4.csv::record_0,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承污染/振动_电机2_100_时域-轴承污染-通道4.csv::record_1,Motor-2,100,轴承故障,119,test
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承污染/振动_电机2_100_时域-轴承污染-通道4.csv::record_10,Motor-2,100,轴承故障,119,test
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承污染/振动_电机2_100_时域-轴承污染-通道4.csv::record_11,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承污染/振动_电机2_100_时域-轴承污染-通道4.csv::record_12,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承污染/振动_电机2_100_时域-轴承污染-通道4.csv::record_13,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承污染/振动_电机2_100_时域-轴承污染-通道4.csv::record_14,Motor-2,100,轴承故障,119,test
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承污染/振动_电机2_100_时域-轴承污染-通道4.csv::record_2,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承污染/振动_电机2_100_时域-轴承污染-通道4.csv::record_3,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承污染/振动_电机2_100_时域-轴承污染-通道4.csv::record_4,Motor-2,100,轴承故障,119,test
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承污染/振动_电机2_100_时域-轴承污染-通道4.csv::record_5,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承污染/振动_电机2_100_时域-轴承污染-通道4.csv::record_6,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承污染/振动_电机2_100_时域-轴承污染-通道4.csv::record_7,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承污染/振动_电机2_100_时域-轴承污染-通道4.csv::record_8,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承污染/振动_电机2_100_时域-轴承污染-通道4.csv::record_9,Motor-2,100,轴承故障,119,test
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承滚动体故障/振动_电机2_100_时域-轴承滚动体故障-通道4.csv::record_0,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承滚动体故障/振动_电机2_100_时域-轴承滚动体故障-通道4.csv::record_1,Motor-2,100,轴承故障,119,test
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承滚动体故障/振动_电机2_100_时域-轴承滚动体故障-通道4.csv::record_10,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承滚动体故障/振动_电机2_100_时域-轴承滚动体故障-通道4.csv::record_11,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承滚动体故障/振动_电机2_100_时域-轴承滚动体故障-通道4.csv::record_12,Motor-2,100,轴承故障,119,test
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承滚动体故障/振动_电机2_100_时域-轴承滚动体故障-通道4.csv::record_13,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承滚动体故障/振动_电机2_100_时域-轴承滚动体故障-通道4.csv::record_14,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承滚动体故障/振动_电机2_100_时域-轴承滚动体故障-通道4.csv::record_2,Motor-2,100,轴承故障,119,test
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承滚动体故障/振动_电机2_100_时域-轴承滚动体故障-通道4.csv::record_3,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承滚动体故障/振动_电机2_100_时域-轴承滚动体故障-通道4.csv::record_4,Motor-2,100,轴承故障,119,test
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承滚动体故障/振动_电机2_100_时域-轴承滚动体故障-通道4.csv::record_5,Motor-2,100,轴承故障,119,train
Motor-2::100::/Users/hewenhao/Documents/电机驱动离心泵多故障电流与振动监测数据集/数据集/原始数据集/Vibration/Motor-2/100/轴承滚动体故障/振动_电机2_100_时域-轴承滚动体故障-通道4.csv::record_6,Motor-2,100,轴承故障,119,train
